客户编号,客户姓名,证件类型,证件号码,出生日期,客户性别,婚姻状况,教育程度,客户职业,联系电话,电子邮件,居住状态,居住地址,银行卡号,开户银行,卡种代码,卡种名称,创建机构,创建柜员,创建日期,创建时间
201477487406,何原,0,540101196711059435,1967-11-05,0,2,2,5,15233211107,n_yzem@outlook.com,3,湖北省咸宁市市府路978号,6250828497860146,兴业银行,2,贷记卡,20147000,0796,2016-05-01,15:53:22
060285184649,蒋蒙,0,450327200002164719,2000-02-16,0,2,0,5,13140277061,hcTPIi@sian.com.cn,4,山东省莱芜市黄河路938号,6212404165031282013,中国工商银行印尼分行,1,借记卡,06025199,8781,2012-12-20,14:01:22
300215792249,萧小妮,0,210811199405017445,1994-05-01,1,2,3,7,18564138970,VOkfsty@me.com,0,广东省清远市和平大道787号,621207815951261242,中国工商银行,1,借记卡,30021340,0102,2016-07-30,11:25:56
170762200327,陶小杰,0,331125199009022822,1990-09-02,1,1,1,4,17766775818,p-GRI5q0Hu@21cn.com,3,广西壮族自治区南宁市华城路7号,6230886537102872188,成都农村商业银行,1,借记卡,17079369,9012,2010-12-21,15:24:29
090203037660,熊风,0,410302197107293577,1971-07-29,0,2,2,7,19901106657,K_zE6cL@icloud.com,2,陕西省商洛市府右街6869号,4129620564031071,平安银行,1,借记卡,09022520,7335,2016-12-16,16:03:24
190842399138,安冬生,0,350628197311066439,1973-11-06,0,0,2,2,18288671477,y8lwIJ7Cj7@21cn.com,4,河南省信阳市工人大道698号,6225364747576052,平安银行,1,借记卡,19081624,9777,2015-05-01,09:15:55
200291264210,韩小吉,0,230304199612258092,1996-12-25,0,2,0,4,18924510953,PFtznnWB0H@vip.sina.com,1,四川省乐山市金融街2131号,6200466617449741139,中国工商银行河内分行,4,预付费卡,20026115,2927,2012-11-16,02:56:40
060931130280,伍晓灵,0,640201200012037912,2000-12-03,0,2,1,6,18008043847,54spBtgN@icloud.com,1,浙江省嘉兴市府右街2号,6212908756419955823,南洋商业银行(中国),1,借记卡,06096764,5854,2015-01-09,13:19:52
300820492790,朱欣,0,130684197210114665,1972-10-11,1,2,3,5,14642439654,lImF44qb@sohu.com,2,贵州省安顺市体育广场38号,6201863847237257,中国工商银行新加坡分行,4,预付费卡,30086119,2540,2017-05-27,22:44:51
230373083476,曹震,0,350101199002262622,1990-02-26,1,0,1,2,17028382787,oNfK3z@chinaren.com,0,重庆市沙坪坝区大中里29号,6210905174360128241,遂宁市商业银行,1,借记卡,23031965,8002,2011-01-20,18:35:46
171016852520,张有才,0,230421198105295195,1981-05-29,0,1,0,3,13877179974,idsgPSYq@126.com,0,内蒙古自治区满洲里市站前街194号,6011398616618098,Discover Financial Services.Inc,2,贷记卡,17103368,9529,2011-03-03,17:30:15
201383045333,祁娜,0,533325197510108890,1975-10-10,0,1,2,0,18665234643,AtNErRG@qq.com,1,新疆维吾尔自治区石河子市平安大道9号,6217802109827187439,晋中市商业银行,1,借记卡,20135176,8827,2015-02-10,19:42:27
080957063981,褚小农,0,230102197811101247,1978-11-10,1,2,4,5,17529620948,FDfhc_@139.com,1,江西省九江市兴阳街1728号,6011439719353637,Discover Financial Services.Inc,2,贷记卡,08096894,3350,2013-03-11,12:06:07
091339497272,酆征,0,211402196304199752,1963-04-19,0,0,3,6,13095832206,sU_qtdH@126.com,4,甘肃省临夏市上海道29号,376968841773900,中信银行,2,贷记卡,09130920,0768,2016-03-02,22:40:49
130491627852,黄帅,0,210323197012064661,1970-12-06,1,1,0,1,18574454107,996uqB475@aliyun.com,1,新疆维吾尔自治区伊犁市黄河路1755号,6215911336636820,安顺市商业银行,1,借记卡,13043596,1807,2010-06-19,07:10:31
150606083869,史科,0,150522199109093861,1991-09-09,1,2,1,4,17658636035,yzfWXKfTD@wo.com.cn,2,山东省烟台市上海道678号,621631137255135238,北京门头沟珠江村镇银行,1,借记卡,15060631,9612,2010-10-13,16:22:39
161169282710,伍欢,0,530901196706127609,1967-06-12,1,1,4,6,13249247950,1-heCYl@wo.com.cn,1,河北省秦皇岛市海天路2号,4157537496537600,平安银行,1,借记卡,16114392,8765,2013-07-26,14:27:15
290261587658,倪民,0,530401197408187627,1974-08-18,1,1,4,7,17776111754,3Cfx__II@outlook.com,1,吉林省长春市向阳路6423号,3568961854251684,中国建设银行,2,贷记卡,29027844,3210,2014-05-01,01:35:31
100116804952,鲍桂英,0,140522198204044121,1982-04-04,1,0,1,2,15911056844,jpqpfN@263.net,4,广东省广州市康城街3737号,5289482023783526,民生银行,2,贷记卡,10015890,3993,2013-08-05,23:26:52
240880171144,卞艺,0,530126198410171160,1984-10-17,1,1,4,2,18507049297,2D_83xbAve@aliyun.com,0,山东省淄博市白塔寺路7号,6224348016803913208,澳门国际银行,1,借记卡,24082734,0245,2015-12-03,15:45:46
150260022658,安河,0,510422196011105156,1960-11-10,0,2,0,2,13358469222,xeVI5W8BB@vip.sohu.com,1,山西省忻州市中山大道5号,6282794741286672,莱商银行,2,贷记卡,15027776,2202,2014-08-16,08:50:01
250252396125,酆小非,0,421022197104223583,1971-04-22,1,1,3,1,18271114868,202HcnM@icloud.com,0,湖北省黄石市向阳路3876号,4155997077237016,民生银行,1,借记卡,25024712,8024,2013-05-11,04:50:18
110634625300,殷欣,0,411327197703232795,1977-03-23,0,1,0,0,18716146530,O9h2ZWPOnk@aliyun.com,3,湖南省邵阳市市府路5515号,6230554923221464,湖北农信社,1,借记卡,11063111,1647,2010-07-21,10:50:51
200464661052,许故,0,350401196904158376,1969-04-15,0,1,0,3,18837321779,qxFM7PD@21cn.com,0,江苏省连云港市华城路9916号,6282113826081744,上海农商银行,2,贷记卡,20043590,6888,2013-10-14,14:33:18
060891989897,臧小山,0,150622198301038417,1983-01-03,0,0,3,6,14597352113,iTFrNRLtIH@sohu.com,3,湖北省恩施市工人大道2号,6212284990044779258,黑龙江省农村信用社联合社,1,借记卡,06085796,2250,2017-10-28,09:05:48
250404102765,汪旭,0,340406199010165845,1990-10-16,1,0,4,5,18714640579,fFnXKI@126.com,4,黑龙江省佳木斯市鼓楼南大街7171号,6229457555643760,重庆三峡银行,1,借记卡,25049402,1318,2010-06-21,07:57:53
060819326961,谢素,0,152922197706207630,1977-06-20,0,1,1,3,13018929303,xXosEer4@wo.com.cn,0,河南省焦作市人民广场8号,5484781933105263,中国农业银行,2,贷记卡,06085663,3529,2017-04-29,21:59:43
040910060321,安武,0,530501196712104365,1967-12-10,1,1,2,5,13539518932,vBjBDi@chinaren.com,2,黑龙江省鹤岗市前卫场35号,6205150072199600,中银通商务支付,4,预付费卡,04091847,1963,2013-01-25,02:37:54
041009585849,常妮,0,420923196211029663,1962-11-02,1,0,1,0,13751513621,sPYBUxlA@21cn.com,0,江西省抚州市王府大街6号,6214185950913078246,宁波银行,1,借记卡,04102380,6242,2010-06-29,21:46:51
170609600315,赵好问,0,150784199606062492,1996-06-06,0,1,0,6,18471838337,E4CRHjmeOj@gmail.com,2,湖北省随州市流花西路9号,6201088200821311,Russian Standard Bank,4,预付费卡,17065281,7520,2011-07-18,07:23:01
230560735160,喻玲,0,350481199706068738,1997-06-06,0,1,2,2,15537357992,UeP3kZ0O@shouji.163.com,0,浙江省宁波市工人大道213号,6282938508113930,柳州银行,2,贷记卡,23059247,9256,2010-06-24,16:45:13
090805923553,廉可嘉,0,150124196110319167,1961-10-31,1,2,4,2,13047638938,2ifMyzw9@139.com,1,河北省秦皇岛市鼓楼南大街2897号,6270696049771814,平安银行,1,借记卡,09083118,8315,2013-04-10,03:40:23
300432420168,苏新红,0,210504197801316616,1978-01-31,0,0,4,2,14597471744,o2q1ztWVF@163.com,3,广东省汕尾市和平大道8311号,6210088441571211,新疆维吾尔自治区农村信用社联合社,1,借记卡,30049875,1332,2011-07-02,02:34:58
210355259566,廉婕,0,360827197303115161,1973-03-11,1,0,3,5,15232463162,CMrrMm@vip.sina.com,2,湖北省武汉市海天路4595号,6259076305135282,中国银行,3,准贷记卡,21039405,7822,2012-01-09,09:55:39
150485879419,冯小玲,0,360103196908254363,1969-08-25,1,0,3,6,13607948114,jGHIBKWh@outlook.com,1,北京市大兴区中山大道8号,6231579061783636,光大银行,1,借记卡,15040350,9303,2015-06-02,06:57:03
390170208621,吴江,0,420923199412221460,1994-12-22,1,0,4,4,17774718765,9DL2kli6WV@outlook.com,1,河北省石家庄市康城街471号,6233148715886902,Fidelity Bank Plc,1,借记卡,39011850,5778,2013-10-28,15:13:23
270452935723,尤彪,0,230624198510126619,1985-10-12,0,0,4,6,18643819337,B93ZI0ew@vip.sina.com,0,黑龙江省七台河市中大街4464号,621270215655418887,湖北银行,1,借记卡,27048262,1643,2010-02-04,06:25:20
050367534950,薛少,0,360501196609094805,1966-09-09,1,1,1,7,18674015800,OPykZdO@126.com,0,贵州省贵州市华城路633号,6011299364725665,Discover Financial Services.Inc,2,贷记卡,05035027,5345,2015-09-29,02:16:04
080895712939,伍玉铭,0,350205198809048455,1988-09-04,0,1,3,6,17392163954,q3W4vZdv4@chinamail.com,3,内蒙古自治区包头市鼓楼北大街2274号,6216823088207778727,弥勒沪农商村镇银行,1,借记卡,08082307,3686,2012-08-16,06:48:37
071086054724,岑武,0,152921198401166945,1984-01-16,1,2,0,5,13817894963,TsHcuN0q@chinamail.com,1,北京市朝阳区华城路76号,6216270038134048601,重庆北碚稠州村镇银行,1,借记卡,07104828,2392,2015-09-27,04:58:33
200844861534,金卫,0,330702198607188278,1986-07-18,0,0,2,6,13586371179,ZA0t-W@vip.sina.com,1,吉林省白山市市府路445号,621911197721822380,中国工商银行,1,借记卡,20087320,0088,2015-06-01,23:30:04
240404690523,殷晓红,0,410825196107199086,1961-07-19,1,2,1,1,13131867552,uJM_duip@gmail.com,1,贵州省遵义市黄河路789号,4518117255341025,中国工商银行,2,贷记卡,24043941,8873,2012-03-02,13:57:18
041277890527,潘莹,0,32020319790930824X,1979-09-30,1,1,2,2,14681133957,qk_qW_@chinamail.com,4,辽宁省本溪市站前街56号,6222185114819269,重庆农村商业银行,2,贷记卡,04121809,6495,2013-08-25,12:10:38
060708531791,张永莉,0,370212197705164358,1977-05-16,0,2,0,3,18096130035,N5GY3k7@aliyun.com,3,湖北省孝感市大中里9号,62242063253514851,洛阳银行,1,借记卡,06073607,3228,2017-06-08,22:46:17
270504835491,令狐小倩,0,610725196308213625,1963-08-21,1,0,3,7,18113272061,rXdn-f06A@163.com,1,湖南省衡阳市上海道168号,6200821135174880,中信银行,1,借记卡,27052516,9447,2014-05-13,10:01:11
041284301475,章雪,0,31012019780710187X,1978-07-10,0,0,4,5,17633080854,W5Ar4dAdM@sohu.com,3,山东省枣庄市迎泽大街74号,6258036401206248,招商银行,2,贷记卡,04126085,8676,2012-07-05,07:27:14
071505651337,东方小兰,0,450681197909211691,1979-09-21,0,2,0,4,18484813948,Vzn5ZXWA@tom.com,3,吉林省白山市体育广场999号,6213560106128820180,潜江中银富登村镇银行,1,借记卡,07158290,5602,2017-05-05,00:47:54
190782627915,贺才,0,44078419871110824X,1987-11-10,1,2,1,3,19970373089,5FZts5k@outlook.com,4,四川省广安市和平大道5号,6226753514926004,中国建设银行(亚洲),2,贷记卡,19070246,5611,2017-08-26,02:30:12
040318128371,孔炅,0,530122199203159635,1992-03-15,0,1,3,0,13613458635,M8PmcOuV@263.net,4,深圳市福田区嵩阳街9166号,622111358028853132,中国工商银行,1,借记卡,04038289,1574,2015-08-09,07:10:40
270809171583,沈香,0,140426197402055396,1974-02-05,0,1,3,0,18442219917,dWTdGnAG@icloud.com,3,湖北省荆州市秦蜀路53号,6212713097647773414,周口银行,1,借记卡,27081854,5331,2010-07-20,12:29:27
260556721673,金润发,0,61072619760616223X,1976-06-16,0,0,2,2,15266980383,Z0WWyPehqF@shouji.163.com,0,山西省太原市王府大街39号,6228381664149447,中国农业银行,2,贷记卡,26053063,0313,2014-05-19,19:16:08
071452766763,宋小青,0,370911196208098369,1962-08-09,1,0,2,6,15363934119,W8e1hSc@sohu.com,1,河南省焦作市团结湖路2247号,6222865501225879,杭州银行,2,贷记卡,07144515,2647,2013-12-21,22:49:29
110408747564,殷红,0,150302198312129769,1983-12-12,1,1,1,0,14739680136,sP8brM7@chinaren.com,2,福建省南平市金融街433号,6258143664855719,韩国三星卡公司,2,贷记卡,11048876,4612,2010-01-21,09:04:51
460049445444,孙家丽,0,340304196312312125,1963-12-31,1,1,0,7,17161165212,IhdRmVAy@126.com,0,北京市石景山区滨海卫566号,6226751983773360,中国建设银行(亚洲),2,贷记卡,46000752,1186,2013-08-15,06:20:13
240922770711,吴小义,0,431102197505152722,1975-05-15,1,0,1,5,18259717542,xqpneFGc8@wo.com.cn,0,江苏省淮安市和平大道2号,5200832381409310,中国农业银行,2,贷记卡,24092461,0906,2014-08-10,13:15:23
170769836899,成自强,0,350926197211298287,1972-11-29,1,2,3,3,15978115993,SiJ8qO@vip.sohu.com,2,福建省龙岩市鼓楼南大街7688号,6212127836876511908,中国银行,1,借记卡,17076099,7050,2015-10-03,02:00:50
171669926447,倪思华,0,230406196408256019,1964-08-25,0,0,3,2,13661801616,-CKl8k1C@yeah.net,1,安徽省淮北市安城街2247号,6216383221646455,中国银行胡志明分行,1,借记卡,17164497,5392,2017-02-20,12:01:39
140983354665,施觉,0,511011197410292061,1974-10-29,1,0,1,7,19943137655,WkPYg1b@126.com,3,内蒙古自治区满洲里市鼓楼南大街25号,6226886541959331,中信银行,2,贷记卡,14096557,6622,2013-03-17,21:26:21
150971539525,令狐永峰,0,451321197012239428,1970-12-23,1,2,0,0,17083122292,5ZjpNO@aliyun.com,0,河北省秦皇岛市华城路6号,4367456487146048,中国建设银行,2,贷记卡,15092358,5480,2010-07-20,18:50:38
232055360638,皇甫立,0,611001198510081240,1985-10-08,1,2,4,4,15300094774,nT34Wd@aliyun.com,3,山西省晋城市解放东路964号,6230204631369789,华夏银行,1,借记卡,23203839,9778,2015-12-24,12:00:37
260930953771,狄浩瀚,0,220602196312108103,1963-12-10,1,1,0,7,15982287606,PqYvBi1AF1@163.com,4,四川省攀枝花市海天路943号,6230779852202834560,日照银行,1,借记卡,26094644,3570,2016-10-07,11:31:30
150629761276,庞小娥,0,340601196903301176,1969-03-30,0,2,2,7,16660970239,qLEAN_@chinamail.com,3,北京市西城区嵩阳街145号,4868613371155964,兴业银行,2,贷记卡,15068925,0953,2010-07-05,20:08:10
060911876252,郎社平,0,140923199710314537,1997-10-31,0,1,4,7,15843246034,5VJDCb7Ng@me.com,2,山东省枣庄市教场路4号,5359192503019409,中国农业银行,3,准贷记卡,06092474,2255,2016-09-30,08:24:59
230896612587,孙雁,0,34180119911029387X,1991-10-29,0,2,4,4,14631798013,Um8uqPx@139.com,1,四川省广元市嵩阳街19号,6259735466083215,东亚银行(中国),2,贷记卡,23089127,3154,2017-06-07,06:58:01
110278225202,窦涟,0,411224198911153039,1989-11-15,0,1,1,0,13517830813,KSmHAcr@wo.com.cn,1,安徽省巢湖市迎泽大街4号,6229316250395263410,中国工商银行澳门分行,1,借记卡,11023343,1810,2014-01-06,14:46:55
121098855952,汤家栋,0,140431199410127732,1994-10-12,0,1,1,3,17650121180,O5n9ekiq9q@vip.sohu.com,3,安徽省芜湖市向阳路7415号,6230769027763777837,湖北银行,1,借记卡,12106864,5798,2013-09-01,03:28:03
070786734752,范曼,0,411481200005119419,2000-05-11,0,0,2,6,13520656053,6lrdgTHOC@21cn.com,1,陕西省咸阳市府右街6号,6230829977224343843,广元贵商村镇银行,1,借记卡,07078233,6463,2010-06-16,14:48:00
370081455365,鲍宁,0,140212198807206995,1988-07-20,0,0,4,6,17600985383,R9-zOwO@wo.com.cn,2,河北省廊坊市上海道48号,6212261463627350852,中国工商银行,1,借记卡,37009752,5874,2017-04-07,12:14:31
240976279779,范联,0,460323196507115880,1965-07-11,1,2,0,4,17361816204,0VSE2CH@21cn.com,3,江西省景德镇市和平大道72号,4336807143818636,中信银行,1,借记卡,24094358,9753,2010-06-27,23:54:00
191495143789,穆灵,0,130107197810166485,1978-10-16,1,0,1,7,13634249961,wjz0UvWO@21cn.com,0,河南省焦作市白塔寺路3号,6224622939618680,常熟市农村商业银行,2,贷记卡,19148850,4585,2013-05-13,22:53:48
141025386385,顾小灵,0,520302197403064299,1974-03-06,0,1,3,4,13324925313,2jY0erl@163.com,0,湖南省永州市中山大道3294号,6217888559727593341,中国银行,1,借记卡,14105675,4312,2015-08-24,12:15:14
111516571840,陈安,0,140501198608013435,1986-08-01,0,2,3,0,18701849689,0RWCFA@chinaren.com,1,新疆维吾尔自治区巴音郭楞市解放西路41号,6213560090550634402,老河口中银富登村镇银行,1,借记卡,11155805,2274,2015-05-31,04:57:48
270977758125,成玲,0,361027197707115560,1977-07-11,1,1,1,4,13585693761,3CB7OlUj@icloud.com,2,广东省深圳市蜀兴路3495号,6226485110376074,吴江农商行,2,贷记卡,27097769,8917,2013-09-30,02:23:00
180472445548,于冰,0,610125199011013972,1990-11-01,0,2,1,2,14508901269,kfZ2Kx9WSJ@189.cn,2,贵州省毕节市中大街9号,8439037467060717,上海浦东发展银行,1,借记卡,18043094,0233,2014-12-15,01:07:07
131329815691,李松,0,51010519780209773X,1978-02-09,0,1,0,5,14572119873,qFww0k5hVG@chinaren.com,4,江西省吉安市府右街221号,6228691465324385285,太仓农村商业银行,1,借记卡,13138115,5759,2016-11-05,23:24:55
191057854894,孔小霞,0,542228198108179497,1981-08-17,0,2,1,5,13819740209,MIfMvA@189.cn,1,云南省临沧市站前街6781号,6210715191601173877,平顶山银行,1,借记卡,19108683,4975,2017-04-22,23:22:38
170641598895,黄宪,0,320113199505012238,1995-05-01,0,0,0,2,18593413842,WnteJOesM@vip.sina.com,3,广西壮族自治区南宁市解放东路93号,6231290712783409836,兰州银行,1,借记卡,17061650,8427,2012-07-21,20:23:28
131327846587,卫家和,0,653123200003182672,2000-03-18,0,0,4,7,15750707131,shFI7Mq@gmail.com,2,江苏省扬州市小康路1736号,6225266260244135,平安银行,2,贷记卡,13139102,7564,2017-10-26,10:25:09
231821896673,臧星星,0,513430198708036359,1987-08-03,0,2,2,6,13497189536,w3q-1IZ2@139.com,4,河北省石家庄市四马路26号,6508400473366454,Discover Financial Services.Inc,2,贷记卡,23183025,6474,2014-08-20,04:45:27
470086332063,孟艳,0,230882196408232162,1964-08-23,1,2,0,4,14741252997,HVTl5I_B@chinaren.com,2,湖北省武汉市流花西路842号,6210909945699085517,遂宁市商业银行,1,借记卡,47009195,4970,2017-02-25,06:44:23
200857437452,邹有学,0,230506198705291341,1987-05-29,1,0,4,2,17334448039,Pk1Vtq@sian.com.cn,2,甘肃省陇南市府右街6号,6282937616695267,柳州银行,2,贷记卡,20087813,9698,2014-07-01,18:47:46
110742746858,赵菁,0,370785197404075277,1974-04-07,0,1,3,3,13174181411,EqW5UbIA@163.com,3,江苏省宿迁市团结湖路78号,6011294386778925,Discover Financial Services.Inc,2,贷记卡,11077953,9431,2011-08-29,18:12:12
120612129558,倪剑,0,450521198907076919,1989-07-07,0,2,0,0,13637028905,qxj76Ie@icloud.com,2,内蒙古自治区乌兰浩特市人民广场6298号,5199610957184258,上海银行,2,贷记卡,12066302,3429,2017-02-01,14:16:36
270726934769,戚小佳,0,13042119651130316X,1965-11-30,1,0,3,3,15740842116,Gry3iVZS@wo.com.cn,2,云南省保山市体育广场3号,6229633683956874,永亨银行,1,借记卡,27073501,6836,2013-11-25,08:51:04
050620989125,卫晓光,0,120116198708274120,1987-08-27,1,0,4,5,14634582258,seTB_n-zY@163.com,2,内蒙古自治区呼伦贝尔市人民西路7号,6216949844649793,Capital Bank of Mongolia,1,借记卡,05067906,4113,2014-11-01,11:10:32
191598831308,齐兰,0,520624196206069905,1962-06-06,1,2,2,4,18973316762,fMTMK3I@sian.com.cn,3,内蒙古自治区通辽市归化路6号,6221884919606910642,邮政储蓄银行,1,借记卡,19156404,3693,2012-01-15,14:41:28
130912299224,彭晓燕,0,652929196604039072,1966-04-03,0,2,3,2,15677642741,EEr8ouHMI@aliyun.com,2,河南省南阳市小康路34号,6228362723348287,中国农业银行,2,贷记卡,13090665,1750,2017-08-28,19:58:53
161380863190,薛钢,0,429006198110079567,1981-10-07,1,2,2,3,13038616235,Ro62Gvvkq@chinamail.com,0,湖南省湘西市归化路462号,6229471506597429542,黄河农村商业银行,1,借记卡,16134324,3870,2017-05-24,12:17:14
201404822556,卞国顺,0,450105196708149168,1967-08-14,1,1,4,4,18846277931,qUWqWvVNoJ@sohu.com,3,北京市顺义区兴阳街5号,620302084245915909,中国工商银行,1,借记卡,20140569,5408,2011-08-12,11:06:54
